  2450728.88350   13.902    0.014
  2450739.85348   13.820    0.008
  2450744.76180   14.156    0.010
  2450745.84642   14.019    0.011
  2450747.72773   13.794    0.010
  2450748.67977   13.697    0.010
  2450750.79270   13.745    0.014
  2450751.79348   13.792    0.013
  2450752.85130   13.839    0.008
  2450755.77551   14.131    0.008
  2450759.70139   13.901    0.014
  2450766.83227   14.022    0.011
  2450773.78782   13.708    0.008
  2450776.81301   13.845    0.013
  2450780.77337   14.142    0.011
  2450782.80201   14.044    0.008
  2450788.82944   13.811    0.013
  2450792.73948   14.148    0.014
  2450795.82479   14.082    0.017
  2450817.74732   14.173    0.014
  2450819.82397   14.061    0.013
  2450824.69465   13.762    0.011
  2450827.68407   14.017    0.015
  2450828.74373   14.131    0.011
  2450829.69134   14.179    0.007
  2450830.74946   14.079    0.006
  2450832.56932   13.999    0.011
  2450832.75632   13.946    0.015
  2450833.57589   13.717    0.007
  2450835.79762   13.736    0.011
  2450837.65952   13.818    0.017
  2450841.74696   14.171    0.010
  2450842.73692   14.132    0.010
  2450844.59181   14.058    0.006
  2450846.76375   13.705    0.007
  2450850.75457   13.891    0.010
  2450854.77179   14.125    0.008
  2450856.66346   14.078    0.010
  2450857.72213   13.718    0.007
  2450858.68530   13.698    0.015
  2450859.75204   13.706    0.011
  2450860.64499   13.750    0.007
  2450874.68105   13.845    0.011
  2450876.59711   14.020    0.011
  2450876.69959   14.035    0.010
  2450878.68714   14.156    0.007
  2450880.62144   14.064    0.010
  2450892.53605   14.030    0.017
  2450893.70228   13.933    0.006
  2450896.50400   13.726    0.010
  2450900.55747   13.993    0.015
  2450919.55937   13.700    0.010
  2450931.57045   13.697    0.006
  2450934.51925   13.799    0.008
  2450950.51247   14.108    0.015
  2450951.50597   14.151    0.014
  2451072.89559   14.143    0.013
  2451080.80757   13.787    0.013
  2451083.81810   14.042    0.014
  2451086.84157   14.046    0.011
  2451090.76924   13.708    0.010
  2451093.83169   13.820    0.014
  2451106.76061   13.915    0.015
  2451108.78161   14.083    0.013
  2451120.73882   14.065    0.015
  2451126.75862   13.688    0.017
  2451129.82292   13.792    0.011
  2451131.82887   13.947    0.007
  2451132.81847   14.043    0.010
  2451137.80064   13.773    0.010
  2451138.84194   13.694    0.013
  2451142.76862   13.834    0.011
  2451155.69797   13.902    0.013
  2451157.75185   14.120    0.006
  2451159.75754   14.090    0.010
  2451161.82155   13.949    0.015
  2451163.82344   13.699    0.010
  2451164.83834   13.730    0.017
  2451166.75583   13.812    0.013
  2451168.76469   13.996    0.008
  2451171.73358   14.122    0.011
  2451175.73094   13.711    0.017
  2451179.78033   13.878    0.011
  2451181.74382   14.071    0.017
  2451183.82873   14.141    0.015
  2451185.82610   14.049    0.014
  2451187.78141   13.691    0.013
  2451189.71784   13.740    0.008
  2451191.75653   13.862    0.014
  2451192.81532   13.964    0.011
  2451193.80723   14.073    0.011
  2451194.68288   14.146    0.010
  2451201.77137   13.737    0.007
  2451202.76549   13.788    0.010
  2451204.68709   13.925    0.007
  2451207.69749   14.186    0.011
  2451215.54227   13.823    0.008
  2451216.61035   13.929    0.015
  2451217.67796   13.997    0.008
  2451219.61519   14.171    0.011
  2451223.67597   13.718    0.008
  2451224.55565   13.707    0.006
  2451226.56390   13.769    0.010
  2451232.66056   14.133    0.010
  2451235.56172   13.717    0.013
  2451238.64766   13.769    0.010
  2451241.54789   13.963    0.008
  2451242.61888   14.077    0.015
  2451243.56500   14.166    0.011
  2451245.53356   14.017    0.010
  2451247.66793   13.732    0.013
  2451254.54408   14.082    0.010
  2451257.60873   14.040    0.007
  2451264.58521   13.866    0.010
  2451266.58695   14.039    0.008
  2451267.60306   14.126    0.008
  2451274.58610   13.726    0.013
  2451275.52547   13.791    0.011
  2451278.50811   13.999    0.008
  2451281.51618   14.100    0.013
  2451290.48591   13.991    0.011
  2451296.57678   13.708    0.010
  2451300.52289   13.786    0.015
  2451305.50132   14.149    0.011
  2451308.53231   13.745    0.010
  2451315.49153   14.039    0.013
  2451318.47421   14.039    0.015
  2451329.45984   14.170    0.015
  2451331.47885   14.054    0.007
  2451433.81876   13.760    0.007
  2451435.86666   13.923    0.006
  2451437.85938   14.084    0.008
  2451440.89835   14.003    0.011
  2451448.85419   13.979    0.008
  2451459.87989   13.887    0.007
  2451461.72624   14.040    0.010
  2451475.83112   14.174    0.013
  2451478.75584   13.950    0.015
  2451481.81804   13.732    0.008
  2451484.82235   13.919    0.010
  2451487.81515   14.174    0.011
  2451488.86320   14.081    0.014
  2451495.73923   13.815    0.010
  2451498.66041   14.063    0.014
  2451500.80094   14.132    0.008
  2451503.69123   13.716    0.007
  2451505.79807   13.720    0.015
  2451507.69407   13.793    0.006
  2451508.81071   13.874    0.013
  2451509.67221   13.950    0.015
  2451511.72039   14.125    0.008
  2451512.75440   14.159    0.007
  2451514.76887   14.056    0.006
  2451517.84657   13.719    0.013
  2451518.68650   13.730    0.013
  2451520.71182   13.841    0.011
  2451522.71250   14.034    0.006
  2451523.71268   14.133    0.007
  2451528.67989   13.679    0.008
  2451529.80534   13.722    0.013
  2451531.69728   13.778    0.013
  2451538.65441   14.037    0.010
  2451541.61023   13.705    0.008
  2451542.76459   13.735    0.013
  2451544.66691   13.831    0.010
  2451546.67613   14.006    0.013
  2451547.69318   14.096    0.014
  2451548.67035   14.161    0.010
  2451552.63265   13.722    0.008
  2451553.65635   13.706    0.015
  2451554.63496   13.729    0.013
  2451555.65940   13.770    0.013
  2451556.63356   13.803    0.007
  2451560.62529   14.157    0.008
  2451564.54441   13.749    0.007
  2451568.62112   13.806    0.011
  2451571.63077   14.058    0.014
  2451575.64517   14.069    0.014
  2451580.69626   13.786    0.015
  2451582.63077   13.946    0.015
  2451585.62157   14.166    0.013
  2451588.62479   13.879    0.010
  2451595.58187   14.019    0.007
  2451599.64788   14.047    0.010
  2451600.60078   13.983    0.008
  2451602.67437   13.711    0.006
  2451604.60596   13.773    0.013
  2451606.56293   13.898    0.014
  2451610.53405   14.110    0.007
  2451613.57454   13.716    0.010
  2451614.64561   13.715    0.007
  2451616.50323   13.749    0.007
  2451618.64876   13.889    0.015
  2451621.53863   14.157    0.010
  2451623.63580   14.015    0.010
  2451625.61685   13.704    0.011
  2451628.52699   13.743    0.014
  2451631.49648   13.942    0.011
  2451633.61191   14.167    0.010
  2451644.49792   14.050    0.015
  2451653.48933   13.784    0.015
  2451657.54274   14.128    0.008
  2451660.51761   14.045    0.008
  2451662.52495   13.716    0.008
  2451664.54802   13.722    0.010
  2451669.51794   14.115    0.007
  2451672.49060   14.018    0.010
  2451687.48829   13.702    0.007
  2451695.47365   14.164    0.010
  2451768.85205   14.143    0.008
  2451782.84161   14.081    0.010
  2451788.85003   13.855    0.011
  2451804.84530   14.159    0.015
  2451811.86585   13.774    0.013
  2451815.84202   14.102    0.010
  2451818.88434   14.033    0.007
  2451822.72372   13.738    0.013
  2451829.87298   14.147    0.008
  2451844.78081   13.792    0.014
  2451850.76217   13.939    0.006
  2451858.76628   13.718    0.008
  2451860.80866   13.777    0.007
  2451863.78176   14.014    0.008
  2451866.73247   14.085    0.010
  2451868.71356   13.993    0.011
