  2450471.74922   14.544    0.010
  2450478.63853   13.660    0.014
  2450479.64802   13.746    0.014
  2450479.69077   13.741    0.013
  2450480.73204   13.820    0.008
  2450481.66362   13.900    0.010
  2450484.63829   14.143    0.008
  2450485.69047   14.236    0.013
  2450490.64368   14.591    0.017
  2450498.67768   13.726    0.020
  2450501.64269   13.957    0.006
  2450515.74154   13.573    0.013
  2450527.60505   14.577    0.007
  2450538.64682   13.865    0.014
  2450539.58708   13.937    0.011
  2450541.65563   14.121    0.011
  2450551.59405   14.386    0.007
  2450552.57895   13.758    0.008
  2450553.57624   13.545    0.010
  2450559.61050   14.016    0.010
  2450797.81438   14.526    0.013
  2450835.74479   14.562    0.007
  2450845.71131   13.885    0.013
  2450857.65892   14.440    0.007
  2450859.62288   13.611    0.008
  2450881.67924   13.702    0.010
  2450894.60271   14.423    0.011
  2451178.81423   14.532    0.015
  2451182.76607   14.389    0.013
  2451190.77117   13.903    0.013
  2451193.72449   14.148    0.010
  2451205.68348   13.562    0.013
  2451212.64008   14.105    0.014
  2451220.68469   14.396    0.013
  2451229.61084   13.929    0.010
  2451239.58008   14.420    0.014
  2451247.62100   13.866    0.013
  2451511.83379   13.545    0.014
  2451515.80761   13.821    0.010
  2451524.71662   14.574    0.006
  2451543.78963   14.573    0.010
  2451550.77947   13.587    0.017
  2451572.76520   13.781    0.010
  2451573.80845   13.868    0.014
  2451587.68444   13.726    0.008
  2451612.61980   13.918    0.011
  2451618.62690   14.451    0.010
  2451624.59427   14.444    0.013
